"ref","company","company_location","review_date","country_of_bean_origin","cocoa_percent","rating","counts_of_ingredients","beans","cocoa_butter","vanilla","lecithin","salt","sugar","sweetener_without_sugar","first_taste","second_taste","third_taste"
1279,"Manufaktura Czekolady","Poland",2014,"Colombia",85,3.5,2,"Yes","No","No","No","No","Yes","No","coarse","intense","nutty"
1844,"Manufaktura Czekolady","Poland",2016,"Nicaragua",70,3.75,3,"Yes","Yes","No","No","No","Yes","No","basic","balanced","deep cocoa"
1848,"Manufaktura Czekolady","Poland",2016,"Peru",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","nutty","roasty",""
1474,"Map Chocolate","U.S.A.",2015,"Dominican Republic",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","fruity","tangy","cocoa"
1474,"Map Chocolate","U.S.A.",2015,"Peru",62,3.5,3,"Yes","Yes","No","No","No","Yes","No","delicate","caramel","peanut"
1478,"Map Chocolate","U.S.A.",2015,"Ecuador",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","coarse","floral","rum"
1606,"Map Chocolate","U.S.A.",2015,"Nicaragua",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","rich","bright fruit",""
1606,"Map Chocolate","U.S.A.",2015,"Peru",68,3.5,3,"Yes","Yes","No","No","No","Yes","No","lemon","spicy","cocoa"
1634,"Map Chocolate","U.S.A.",2015,"Honduras",78,3.5,3,"Yes","Yes","No","No","No","Yes","No","grassy","woody","sweet"
1610,"Map Chocolate","U.S.A.",2015,"Tanzania",72,3,3,"Yes","Yes","No","No","No","Yes","No","sweet","fatty","roasty"
1606,"Map Chocolate","U.S.A.",2015,"Trinidad",70,2.75,3,"Yes","Yes","No","No","No","Yes","No","heavy roast","few grits","rich"
1610,"Map Chocolate","U.S.A.",2015,"Colombia",75,2.75,3,"Yes","Yes","No","No","No","Yes","No","roasty","coffee","rubber"
1896,"Map Chocolate","U.S.A.",2016,"Vietnam",75,3.25,3,"Yes","Yes","No","No","No","Yes","No","intense","sour","tart"
1956,"Map Chocolate","U.S.A.",2017,"Vietnam",73,3,2,"Yes","No","No","No","No","Yes","No","earthy","tobacco","ashey"
2040,"Map Chocolate","U.S.A.",2018,"Dominican Republic",72,3.5,3,"Yes","Yes","No","No","No","Yes","No","complex","creamy","cherry"
2262,"Map Chocolate","U.S.A.",2018,"Mexico",72,3.25,3,"Yes","Yes","No","No","No","Yes","No","sweet","spicy","dirty"
2262,"Map Chocolate","U.S.A.",2018,"Blend",72,3,3,"Yes","Yes","No","No","No","Yes","No","off notes","rubbery","hammy"
1872,"Marana","Peru",2016,"Peru",70,3,4,"Yes","Yes","No","Yes","No","Yes","No","pungent","tangy","grapes"
1884,"Marana","Peru",2016,"Peru",70,3,3,"Yes","Yes","No","No","No","Yes","No","pungent","grapes","brownie"
1884,"Marana","Peru",2016,"Peru",70,2.75,3,"Yes","Yes","No","No","No","Yes","No","smokey","dirty","sour"
1808,"Marigold's Finest","Canada",2016,"Blend",75,3.25,2,"Yes","No","No","No","No","Yes","No","earthy","coffee","roasty"
2158,"Markham & Fitz","U.S.A.",2018,"Haiti",75,2.75,2,"Yes","No","No","No","No","Yes","No","dried fruit","woody","dirty"
845,"Marou","Vietnam",2012,"Vietnam",76,3.5,3,"Yes","Yes","No","No","No","Yes","No","citrus","",""
845,"Marou","Vietnam",2012,"Vietnam",72,3.5,3,"Yes","Yes","No","No","No","Yes","No","roasty","coffee",""
845,"Marou","Vietnam",2012,"Vietnam",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","cocoa","spice","late sour"
849,"Marou","Vietnam",2012,"Vietnam",78,3.5,3,"Yes","Yes","No","No","No","Yes","No","sticky","pepper","cinamon"
955,"Marou","Vietnam",2012,"Vietnam",74,3.5,3,"Yes","Yes","No","No","No","Yes","No","melon","roasty",""
895,"Marou","Vietnam",2012,"Vietnam",80,3,3,"Yes","Yes","No","No","No","Yes","No","creamy","fatty","black pepper"
1149,"Marou","Vietnam",2013,"Vietnam",75,3.5,3,"Yes","Yes","No","No","No","Yes","No","fatty","heavy roast","nutty"
1650,"Marou","Vietnam",2015,"Vietnam",70,3.75,2,"Yes","No","No","No","No","Yes","No","spicy and fragrant","",""
1650,"Marou","Vietnam",2015,"Vietnam",68,3.5,2,"Yes","No","No","No","No","Yes","No","roasty","rich","coffee"
1650,"Marou","Vietnam",2015,"Vietnam",85,3.25,2,"Yes","No","No","No","No","Yes","No","long","mild honey","rich cocoa"
2258,"Marou","Vietnam",2018,"Vietnam",75,3.5,3,"Yes","Yes","No","No","No","Yes","No","fatty","roasty","nutty"
1189,"Marsatta","U.S.A.",2013,"Dominican Republic",89,2.5,4,"Yes","Yes","Yes","No","No","Yes","No","fatty","rubber","medicinal"
1189,"Marsatta","U.S.A.",2013,"Dominican Republic",74,2.25,4,"Yes","Yes","Yes","No","No","Yes","No","waxy","rubber","medicinal"
1836,"Martin Mayer","Austria",2016,"Colombia",74,3.25,3,"Yes","Yes","No","No","No","Yes","No","sandy","mild floral","mild nutty"
1836,"Martin Mayer","Austria",2016,"Haiti",82,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","earthy","sweet edge"
1836,"Martin Mayer","Austria",2016,"Bolivia",76,2.75,3,"Yes","Yes","No","No","No","Yes","No","sticky","pungent","off note"
572,"Mast Brothers","U.S.A.",2010,"Dominican Republic",70,3.25,2,"Yes","No","No","No","No","Yes","No","sticky","earthy","coffee"
572,"Mast Brothers","U.S.A.",2010,"Venezuela",75,3,2,"Yes","No","No","No","No","Yes","No","dry","sticky","nutty"
572,"Mast Brothers","U.S.A.",2010,"Venezuela",81,2.75,2,"Yes","No","No","No","No","Yes","No","sticky","woody","musty"
777,"Mast Brothers","U.S.A.",2011,"Dominican Republic",74,3.75,2,"Yes","No","No","No","No","Yes","No","gritty","raspberry","sour"
672,"Mast Brothers","U.S.A.",2011,"Blend",72,3.5,2,"Yes","No","No","No","No","Yes","No","rich cocoa","coffee","roasty"
773,"Mast Brothers","U.S.A.",2011,"Belize",70,3.5,2,"Yes","No","No","No","No","Yes","No","gritty","tangy","cocoa"
777,"Mast Brothers","U.S.A.",2011,"Dominican Republic",73,3.25,2,"Yes","No","No","No","No","Yes","No","dry","gritty","red berry"
701,"Mast Brothers","U.S.A.",2011,"Venezuela",76,3,2,"Yes","No","No","No","No","Yes","No","sandy","strawberry","sour"
709,"Mast Brothers","U.S.A.",2011,"Venezuela",70,3,2,"Yes","No","No","No","No","Yes","No","dry","sandy","intense"
777,"Mast Brothers","U.S.A.",2011,"Peru",75,3,2,"Yes","No","No","No","No","Yes","No","orange","lemon","coffee ground"
713,"Mast Brothers","U.S.A.",2011,"Venezuela",81,2.75,2,"Yes","No","No","No","No","Yes","No","gritty","high astringent","sour"
777,"Mast Brothers","U.S.A.",2011,"Papua New Guinea",71,2.75,2,"Yes","No","No","No","No","Yes","No","gritty","sticky","smoke"
959,"Mast Brothers","U.S.A.",2012,"Blend",73,3.5,2,"Yes","No","No","No","No","Yes","No","gritty","fruit","tart"
999,"Mast Brothers","U.S.A.",2012,"Venezuela",73,2.75,2,"Yes","No","No","No","No","Yes","No","gritty","sour","sweet"
999,"Mast Brothers","U.S.A.",2012,"Blend",72,2.5,2,"Yes","No","No","No","No","Yes","No","gritty","overly tart","sour"
1359,"Mast Brothers","U.S.A.",2014,"Blend",75,3.75,2,"Yes","No","No","No","No","Yes","No","tart","deep choco",""
1450,"Mast Brothers","U.S.A.",2015,"Tanzania",74,3.25,2,"Yes","No","No","No","No","Yes","No","green","vegetal","mild spice"
1450,"Mast Brothers","U.S.A.",2015,"Guatemala",76,3,2,"Yes","No","No","No","No","Yes","No","mild bitter","citrus","intense"
1177,"Matale","Australia",2013,"Madagascar",68,4,3,"Yes","Yes","No","No","No","Yes","No","sticky","red fruit",""
1177,"Matale","Australia",2013,"Papua New Guinea",74,4,3,"Yes","Yes","No","No","No","Yes","No","creamy","grassy","smoke"
1181,"Matale","Australia",2013,"Blend",70,3.75,3,"Yes","Yes","No","No","No","Yes","No","nutty","fruity","spicy"
1177,"Matale","Australia",2013,"Vanuatu",72,3.5,3,"Yes","Yes","No","No","No","Yes","No","sticky","butterscotch","nutty"
1430,"Maverick","U.S.A.",2014,"Peru",63,3.5,3,"Yes","Yes","No","No","No","Yes","No","sweet","cherry","cream"
1367,"Maverick","U.S.A.",2014,"Belize",70,3.25,2,"Yes","No","No","No","No","Yes","No","heavy roast","smoke",""
1367,"Maverick","U.S.A.",2014,"Dominican Republic",70,3.25,2,"Yes","No","No","No","No","Yes","No","roasty","coffee",""
1430,"Maverick","U.S.A.",2014,"Peru",82,3.25,2,"Yes","No","No","No","No","Yes","No","intense","burnt","bitter"
2482,"Maverick","U.S.A.",2020,"Madagascar",65,3.25,3,"Yes","Yes","No","No","No","Yes","No","sweet edge","sour fruit",""
2482,"Maverick","U.S.A.",2020,"U.s.a.",70,3,3,"Yes","Yes","No","No","No","Yes","No","nutty","cheese","savory"
2486,"Maverick","U.S.A.",2020,"Vietnam",75,3,3,"Yes","Yes","No","No","No","Yes","No","roasty","hammy","dirty"
1728,"Mayacama","U.S.A.",2016,"Dominican Republic",72,3,2,"Yes","No","No","No","No","Yes","No","gritty","sweet","earthy"
2478,"McGuire","Canada",2020,"Belize",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","cocoa","strawberry",""
2474,"McGuire","Canada",2020,"Guatemala",70,2.5,3,"Yes","Yes","No","No","No","Yes","No","musty","woody","rubbery"
1291,"Meadowlands","U.S.A.",2014,"Dominican Republic",70,3.5,2,"Yes","No","No","No","No","Yes","No","high roast","nutty","deep choco"
1287,"Meadowlands","U.S.A.",2014,"Belize",70,3,2,"Yes","No","No","No","No","Yes","No","spicy","metallic","molasses"
1291,"Meadowlands","U.S.A.",2014,"Nicaragua",70,3,2,"Yes","No","No","No","No","Yes","No","fatty","sligthly bland","earthy"
1287,"Meadowlands","U.S.A.",2014,"Venezuela",70,2.75,2,"Yes","No","No","No","No","Yes","No","molasses","sweet","choco"
1287,"Meadowlands","U.S.A.",2014,"Bolivia",70,2.5,2,"Yes","No","No","No","No","Yes","No","pungent","off",""
2362,"Mellow","Denmark",2019,"Philippines",70,3.25,2,"Yes","No","No","No","No","No","Yes","smooth","coconut","cocoa"
2362,"Mellow","Denmark",2019,"Tanzania",70,3.25,2,"Yes","No","No","No","No","No","Yes","creamy","coconut","cocoa"
2362,"Mellow","Denmark",2019,"Dominican Republic",70,2.75,2,"Yes","No","No","No","No","No","Yes","dry","floral","dirty"
2362,"Mellow","Denmark",2019,"Ecuador",85,2.5,2,"Yes","No","No","No","No","No","Yes","floral","earthy","bitter"
837,"Menakao (aka Cinagra)","Madagascar",2012,"Madagascar",80,2.5,4,"Yes","Yes","No","Yes","No","Yes","No","sticky","tart","slight burnt"
841,"Menakao (aka Cinagra)","Madagascar",2012,"Madagascar",72,2.5,4,"Yes","Yes","No","Yes","No","Yes","No","uneven","smokey","hammy"
1347,"Mesocacao","Honduras",2014,"Honduras",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","intense","grassy","spicy"
1351,"Mesocacao","Honduras",2014,"Nicaragua",80,3.5,3,"Yes","Yes","No","No","No","Yes","No","dried fruit","rich cocoa",""
1347,"Mesocacao","Honduras",2014,"Honduras",80,3.25,3,"Yes","Yes","No","No","No","Yes","No","intense","ham","butterscotch"
1351,"Mesocacao","Honduras",2014,"Nicaragua",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","acidic","pomegrant","brownie"
1494,"Mesocacao","Honduras",2015,"El Salvador",70,3,3,"Yes","Yes","No","No","No","Yes","No","dairy","caramel",""
1494,"Mesocacao","Honduras",2015,"El Salvador",80,2.75,3,"Yes","Yes","No","No","No","Yes","No","fatty","bitter","woody"
2250,"Mestico","Brazil",2018,"Brazil",75,2.5,3,"Yes","Yes","No","No","No","Yes","No","earthy","floral","rubbery"
1267,"Metiisto","Sweden",2014,"Madagascar",72,3.5,3,"Yes","Yes","No","No","No","Yes","No","creamy","fatty","mild cherry"
1267,"Metiisto","Sweden",2014,"Brazil",70,3,3,"Yes","Yes","No","No","No","Yes","No","fatty","creamy","olive"
2170,"Metiisto","Australia",2018,"Solomon Islands",67,3.75,3,"Yes","Yes","No","No","No","Yes","No","dried fruit","mild hammy",""
2166,"Metiisto","Australia",2018,"Solomon Islands",72,3.25,3,"Yes","Yes","No","No","No","Yes","No","roasty/smokey","high acidity",""
1688,"Metropolitan","Netherlands",2015,"Blend",70,3.5,3,"Yes","No","Yes","No","No","Yes","No","accesible","simple cocoa note",""
2210,"Meybol","Germany",2018,"Peru",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","grape","mild smoke","sandy"
24,"Michel Cluizel","France",2006,"Dominican Republic",67,3.75,4,"Yes","Yes","Yes","No","No","Yes","No","creamy","raisins","licorice"
24,"Michel Cluizel","France",2006,"Madagascar",65,3.75,4,"Yes","Yes","Yes","No","No","Yes","No","grapefruit","spices",""
24,"Michel Cluizel","France",2006,"Papua New Guinea",64,3.75,4,"Yes","Yes","Yes","No","No","Yes","No","tropical fruit and mild smoke","",""
24,"Michel Cluizel","France",2006,"Sao Tome",70,3,4,"Yes","Yes","Yes","No","No","Yes","No","creamy","licorice","herbs"
24,"Michel Cluizel","France",2006,"Blend",60,2,4,"Yes","Yes","Yes","No","No","Yes","No","sweet","crisp nibs",""
24,"Michel Cluizel","France",2006,"Blend",85,2,4,"Yes","Yes","Yes","No","No","Yes","No","bitter coffee flavor","",""
81,"Michel Cluizel","France",2006,"Blend",99,2,4,"Yes","Yes","Yes","No","No","Yes","No","smooth","bold","bitter"
117,"Michel Cluizel","France",2007,"Venezuela",66,3.5,4,"Yes","Yes","Yes","No","No","Yes","No","cocoa","orange",""
135,"Michel Cluizel","France",2007,"Sao Tome",67,3.5,4,"Yes","Yes","Yes","No","No","Yes","No","creamy","smoke","raspberry"
963,"Michel Cluizel","France",2012,"Mexico",66,3.75,4,"Yes","Yes","Yes","No","No","Yes","No","raisins","melon",""
2020,"Michel Cluizel","France",2017,"Colombia",69,3.25,4,"Yes","Yes","Yes","No","No","Yes","No","sandy","earthy","fatty"
2438,"Michel Cluizel","France",2019,"Guatemala",70,3.5,4,"Yes","Yes","Yes","No","No","Yes","No","dairy","cocoa","fatty"
2270,"Michel Cluizel","France",2019,"Brazil",70,3,4,"Yes","Yes","Yes","No","No","Yes","No","sandy","grits","nutty"
887,"Middlebury","U.S.A.",2012,"Indonesia",70,2.5,4,"Yes","Yes","No","No","Yes","No","Yes","leather","salt",""
887,"Middlebury","U.S.A.",2012,"Bolivia",75,2,4,"Yes","Yes","No","No","Yes","No","Yes","sticky","cardboard","why bother"
887,"Middlebury","U.S.A.",2012,"Blend",65,1.5,4,"Yes","Yes","No","No","Yes","No","Yes","chemical","salt","wtf"
1117,"Middlebury","U.S.A.",2013,"Belize",80,3.25,4,"Yes","Yes","No","No","Yes","Yes","No","strawberry","cream","spice"
1117,"Middlebury","U.S.A.",2013,"Dominican Republic",75,2.5,3,"Yes","No","No","No","Yes","No","Yes","molassses","palm","spicy"
1490,"Middlebury","U.S.A.",2015,"Dominican Republic",75,3.75,3,"Yes","Yes","No","No","No","Yes","No","spicy","rich","mint"
1490,"Middlebury","U.S.A.",2015,"Venezuela",75,3.75,3,"Yes","Yes","No","No","No","Yes","No","nutty","grassy","woody"
1490,"Middlebury","U.S.A.",2015,"Belize",80,3.5,3,"Yes","Yes","No","No","No","Yes","No","woody","lemon","mild bitter"
1490,"Middlebury","U.S.A.",2015,"Trinidad",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","black pepper","dairy",""
1538,"Middlebury","U.S.A.",2015,"Nicaragua",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","rum","herbal","rich"
1538,"Middlebury","U.S.A.",2015,"Tanzania",75,3.25,3,"Yes","Yes","No","No","No","Yes","No","banana","melon","fatty"
2112,"Mike & Becky","Belgium",2018,"Belize",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","grape","cocoa",""
2112,"Mike & Becky","Belgium",2018,"India",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","candy spices","sweet",""
2114,"Mike & Becky","Belgium",2018,"Peru",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","complex","true to origin",""
2112,"Mike & Becky","Belgium",2018,"Dominican Republic",70,3,3,"Yes","Yes","No","No","No","Yes","No","fatty","simple",""
825,"Millcreek Cacao Roasters","U.S.A.",2012,"Ecuador",70,3.5,4,"Yes","Yes","Yes","No","No","Yes","No","wine","brownie batter",""
1073,"Millcreek Cacao Roasters","U.S.A.",2013,"Ecuador",70,2.5,4,"Yes","Yes","Yes","No","No","Yes","No","unrefined","burnt nuts","vanilla"
2346,"Millesime","Belgium",2019,"Ecuador",70,3,3,"Yes","Yes","No","No","No","Yes","No","sandy","nutmeg","astringent"
2346,"Millesime","Belgium",2019,"India",74,3,3,"Yes","Yes","No","No","No","Yes","No","dry","sandy","empty"
2346,"Millesime","Belgium",2019,"Brazil",76,3,3,"Yes","Yes","No","No","No","Yes","No","dry","sandy","dirt"
2214,"Milton","Japan",2018,"Peru",70,3.75,2,"Yes","No","No","No","No","Yes","No","grape","thick","chewy"
2210,"Milton","Japan",2018,"Madagascar",70,3.5,2,"Yes","No","No","No","No","Yes","No","cocoa","mild pear","sticky"
2214,"Milton","Japan",2018,"Vietnam",70,3.25,2,"Yes","No","No","No","No","Yes","No","cocounut","late sour",""
2214,"Milton","Japan",2018,"Brazil",70,3,2,"Yes","No","No","No","No","Yes","No","intense","sour","hammy"
607,"Mindo","U.S.A.",2010,"Ecuador",77,2.75,3,"Yes","Yes","No","No","No","Yes","No","dry","coffee notes from roaster",""
2382,"Mindo","U.S.A.",2019,"Ecuador",67,2.75,3,"Yes","Yes","No","No","No","Yes","No","sandy","harsh","floral"
1920,"Minimal","Japan",2016,"Haiti",70,3.5,2,"Yes","No","No","No","No","Yes","No","gritty","sweet","earty"
1960,"Mirzam","U.a.e.",2017,"Vietnam",65,3.5,2,"Yes","No","No","No","No","Yes","No","slight grainy","roasty","spicy"
1960,"Mirzam","U.a.e.",2017,"Madagascar",72,3.25,2,"Yes","No","No","No","No","Yes","No","tangy","roasty","ham"
1960,"Mirzam","U.a.e.",2017,"Papua New Guinea",72,3,2,"Yes","No","No","No","No","Yes","No","few grits","intense smoke",""
2370,"Mirzam","U.a.e.",2019,"Tanzania",72,3.75,3,"Yes","Yes","No","No","No","Yes","No","complex","fruit","nut"
2458,"Misina","Czech Republic",2020,"Vietnam",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","sour fig","cocoa","creamy"
1626,"Mission","Brazil",2015,"Brazil",70,3.5,2,"Yes","No","No","No","No","Yes","No","coarse","smokey","citrus"
1880,"Mission","Brazil",2016,"Brazil",75,3.75,2,"Yes","No","No","No","No","Yes","No","sticky","blackberry","acidic"
2354,"Mission","Brazil",2019,"Puerto Rico",70,3,3,"Yes","Yes","No","No","No","Yes","No","powdery","intense","floral"
607,"Moho","U.S.A.",2010,"Belize",67,2.75,3,"Yes","Yes","No","No","No","Yes","No","rough","sweet","dairy"
1026,"Moho","U.S.A.",2013,"Belize",73,3.25,3,"Yes","Yes","No","No","No","Yes","No","basic cocoa","",""
1030,"Moho","U.S.A.",2013,"Belize",72,3,3,"Yes","Yes","No","No","No","Yes","No","strawberry","blueberry",""
2170,"Moka","U.S.A.",2018,"Cameroon",68,3,2,"Yes","No","No","No","No","Yes","No","earthy","",""
2198,"Moka","U.S.A.",2018,"Brazil",72,2.5,3,"Yes","Yes","No","No","No","Yes","No","dirty","rubbery","spicy"
2450,"Moka","U.S.A.",2019,"Tanzania",72,3.75,2,"Yes","No","No","No","No","Yes","No","cocoa","fig","classic"
2338,"Moka","U.S.A.",2019,"Dominican Republic",70,3.5,2,"Yes","No","No","No","No","Yes","No","dark berry","earthy",""
2350,"Moka","U.S.A.",2019,"Sierra Leone",72,3,3,"Yes","Yes","No","No","No","Yes","No","roasty","honey","sweet"
1618,"Molucca","U.S.A.",2015,"Peru",70,3.25,2,"Yes","No","No","No","No","Yes","No","dry","nutty","fruity"
1614,"Molucca","U.S.A.",2015,"Dominican Republic",70,3,2,"Yes","No","No","No","No","Yes","No","overly intense","tart","red fruit"
1618,"Molucca","U.S.A.",2015,"Indonesia",70,2.75,2,"Yes","No","No","No","No","Yes","No","intense","smokey","floral"
661,"Momotombo","Nicaragua",2011,"Nicaragua",70,2.75,2,"Yes","No","No","No","No","Yes","No","unrefined","hay","sweet"
661,"Momotombo","Nicaragua",2011,"Nicaragua",70,2.75,2,"Yes","No","No","No","No","Yes","No","unrefined","bright berry","sweet"
2142,"Momotombo","Nicaragua",2018,"Nicaragua",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","fatty","floral","spicy"
1812,"Monarque","Canada",2016,"Dominican Republic",72,3.5,2,"Yes","No","No","No","No","Yes","No","earthy","spicy","cocoa"
2222,"Monsoon","U.S.A.",2018,"Mexico",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","chalky","powdery","molasses"
2490,"MUCHO","Mexico",2020,"Mexico",70,3,3,"Yes","Yes","No","No","No","Yes","No","light color","spicy","sweet"
1462,"Muchomas (Mesocacao)","U.S.A.",2015,"Nicaragua",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","grassy","spicy","sweet"
1462,"Muchomas (Mesocacao)","U.S.A.",2015,"Nicaragua",80,3.5,3,"Yes","Yes","No","No","No","Yes","No","sweet","rich",""
2190,"Musee du Chocolat Theobroma","Japan",2018,"Venezuela",70,3.5,2,"Yes","No","No","No","No","Yes","No","Fruity","Roasty",""
1900,"Mutari","U.S.A.",2016,"Vietnam",80,3,2,"Yes","No","No","No","No","Yes","No","gritty","tart","molasses"
1896,"Mutari","U.S.A.",2016,"Dominican Republic",71,2.75,2,"Yes","No","No","No","No","Yes","No","gritty","sweet","earthy"
1896,"Mutari","U.S.A.",2016,"Tanzania",68,2.75,2,"Yes","No","No","No","No","Yes","No","dry","earthy","atypical"
1900,"Mutari","U.S.A.",2016,"Madagascar",68,2.75,2,"Yes","No","No","No","No","Yes","No","sweet","molasses","gritty"
1049,"Nahua","Costa Rica",2013,"Costa Rica",70,3,3,"Yes","Yes","No","No","No","Yes","No","earthy","spicy","cocoa"
1049,"Nahua","Costa Rica",2013,"Costa Rica",58,2.5,3,"Yes","Yes","No","No","No","Yes","No","too sweet","earthy","off notes"
867,"Naive","Lithuania",2012,"Grenada",71,2.5,4,"Yes","Yes","Yes","No","No","Yes","No","sandy","oranges",""
1046,"Naive","Lithuania",2013,"Blend",70,3.75,4,"Yes","Yes","No","Yes","No","Yes","No","sandy","floral","spice"
1133,"Naive","Lithuania",2013,"Peru",78,3.75,4,"Yes","Yes","No","Yes","No","Yes","No","orange","floral","caramel"
1379,"Naive","Lithuania",2014,"Nicaragua",70,3.25,4,"Yes","Yes","No","Yes","No","Yes","No","sandy","intense","tropical fruit"
1399,"Naive","Lithuania",2014,"Venezuela",70,3,4,"Yes","Yes","No","Yes","No","Yes","No","coarse","sweet",""
1399,"Naive","Lithuania",2014,"Venezuela",75,2.75,4,"Yes","Yes","No","Yes","No","Yes","No","coarse","sweet","minty"
2418,"Naive","Lithuania",2019,"El Salvador",70,3.25,3,"Yes","Yes","No","No","No","Yes","No","bold","savory","creamy"
2458,"Naive","Lithuania",2019,"Nicaragua",67,2.75,3,"Yes","Yes","No","No","No","Yes","No","strong","rubbery","woody"
1403,"Nathan Miller","U.S.A.",2014,"Ghana",70,3.5,3,"Yes","Yes","No","No","No","Yes","No","brownie","toffee",""
